"run_id","year","quantity","value","accepted"
"run_001",1982,"recruitment",1277340000,TRUE
"run_001",1983,"recruitment",1244630000,TRUE
"run_001",1984,"recruitment",1802550000,TRUE
"run_001",1985,"recruitment",3807550000,TRUE
"run_001",1986,"recruitment",2041060000,TRUE
"run_001",1987,"recruitment",1977330000,TRUE
"run_001",1988,"recruitment",1399930000,TRUE
"run_001",1989,"recruitment",1953160000,TRUE
"run_001",1990,"recruitment",5324640000,TRUE
"run_001",1991,"recruitment",7443620000,TRUE
"run_001",1992,"recruitment",6382410000,TRUE
"run_001",1993,"recruitment",2743700000,TRUE
"run_001",1994,"recruitment",777764000,TRUE
"run_001",1995,"recruitment",691722000,TRUE
"run_001",1996,"recruitment",945305000,TRUE
"run_001",1997,"recruitment",970098000,TRUE
"run_001",1998,"recruitment",830235000,TRUE
"run_001",1999,"recruitment",577750000,TRUE
"run_001",2000,"recruitment",716563000,TRUE
"run_001",2001,"recruitment",1696520000,TRUE
"run_001",2002,"recruitment",1814850000,TRUE
"run_001",2003,"recruitment",1792580000,TRUE
"run_001",2004,"recruitment",1570170000,TRUE
"run_001",2005,"recruitment",807515000,TRUE
"run_001",2006,"recruitment",355931000,TRUE
"run_001",2007,"recruitment",1141960000,TRUE
"run_001",2008,"recruitment",2809640000,TRUE
"run_001",2009,"recruitment",1553820000,TRUE
"run_001",2010,"recruitment",1272320000,TRUE
"run_001",2011,"recruitment",1300460000,TRUE
"run_001",2012,"recruitment",1412560000,TRUE
"run_001",2013,"recruitment",1665170000,TRUE
"run_001",2014,"recruitment",7351800000,TRUE
"run_001",2015,"recruitment",6869590000,TRUE
"run_001",2016,"recruitment",5116200000,TRUE
"run_001",2017,"recruitment",492237000,TRUE
"run_001",2018,"recruitment",175008000,TRUE
"run_001",2019,"recruitment",130965000,TRUE
"run_001",2020,"recruitment",303687000,TRUE
"run_001",2021,"recruitment",577925000,TRUE
"run_001",2022,"recruitment",3125320000,TRUE
"run_001",2023,"recruitment",1262350000,TRUE
"run_001",1982,"fishing_mortality",0.322959,TRUE
"run_001",1983,"fishing_mortality",0.170068,TRUE
"run_001",1984,"fishing_mortality",0.751537,TRUE
"run_001",1985,"fishing_mortality",1.52494,TRUE
"run_001",1986,"fishing_mortality",1.13287,TRUE
"run_001",1987,"fishing_mortality",1.22768,TRUE
"run_001",1988,"fishing_mortality",0.916225,TRUE
"run_001",1989,"fishing_mortality",0.864644,TRUE
"run_001",1990,"fishing_mortality",2.31612,TRUE
"run_001",1991,"fishing_mortality",1.98675,TRUE
"run_001",1992,"fishing_mortality",5.19717,TRUE
"run_001",1993,"fishing_mortality",2.59016,TRUE
"run_001",1994,"fishing_mortality",2.47531,TRUE
"run_001",1995,"fishing_mortality",1.69125,TRUE
"run_001",1996,"fishing_mortality",1.80243,TRUE
"run_001",1997,"fishing_mortality",1.89501,TRUE
"run_001",1998,"fishing_mortality",3.09953,TRUE
"run_001",1999,"fishing_mortality",0.463007,TRUE
"run_001",2000,"fishing_mortality",0.43727,TRUE
"run_001",2001,"fishing_mortality",1.2024,TRUE
"run_001",2002,"fishing_mortality",1.40321,TRUE
"run_001",2003,"fishing_mortality",0.476243,TRUE
"run_001",2004,"fishing_mortality",0.354306,TRUE
"run_001",2005,"fishing_mortality",0.683985,TRUE
"run_001",2006,"fishing_mortality",1.2612,TRUE
"run_001",2007,"fishing_mortality",1.60997,TRUE
"run_001",2008,"fishing_mortality",0.954572,TRUE
"run_001",2009,"fishing_mortality",0.440835,TRUE
"run_001",2010,"fishing_mortality",0.190838,TRUE
"run_001",2011,"fishing_mortality",0.510352,TRUE
"run_001",2012,"fishing_mortality",1.16952,TRUE
"run_001",2013,"fishing_mortality",1.73618,TRUE
"run_001",2014,"fishing_mortality",2.19944,TRUE
"run_001",2015,"fishing_mortality",1.77809,TRUE
"run_001",2016,"fishing_mortality",1.00737,TRUE
"run_001",2017,"fishing_mortality",1.1261,TRUE
"run_001",2018,"fishing_mortality",3.22148,TRUE
"run_001",2019,"fishing_mortality",5.30888,TRUE
"run_001",2020,"fishing_mortality",6.85448,TRUE
"run_001",2021,"fishing_mortality",0.368952,TRUE
"run_001",2022,"fishing_mortality",0,TRUE
"run_001",2023,"fishing_mortality",0,TRUE
"run_001",1982,"survey_immature_abundance",1157910000,TRUE
"run_001",1983,"survey_immature_abundance",817995000,TRUE
"run_001",1984,"survey_immature_abundance",703102000,TRUE
"run_001",1985,"survey_immature_abundance",810987000,TRUE
"run_001",1986,"survey_immature_abundance",1259740000,TRUE
"run_001",1987,"survey_immature_abundance",1.752e+09,TRUE
"run_001",1988,"survey_immature_abundance",1944340000,TRUE
"run_001",1989,"survey_immature_abundance",1956400000,TRUE
"run_001",1990,"survey_immature_abundance",1782980000,TRUE
"run_001",1991,"survey_immature_abundance",1869870000,TRUE
"run_001",1992,"survey_immature_abundance",2319890000,TRUE
"run_001",1993,"survey_immature_abundance",3062570000,TRUE
"run_001",1994,"survey_immature_abundance",3077050000,TRUE
"run_001",1995,"survey_immature_abundance",2423520000,TRUE
"run_001",1996,"survey_immature_abundance",1526800000,TRUE
"run_001",1997,"survey_immature_abundance",850613000,TRUE
"run_001",1998,"survey_immature_abundance",449386000,TRUE
"run_001",1999,"survey_immature_abundance",380489000,TRUE
"run_001",2000,"survey_immature_abundance",461161000,TRUE
"run_001",2001,"survey_immature_abundance",512810000,TRUE
"run_001",2002,"survey_immature_abundance",561269000,TRUE
"run_001",2003,"survey_immature_abundance",750926000,TRUE
"run_001",2004,"survey_immature_abundance",928942000,TRUE
"run_001",2005,"survey_immature_abundance",1064640000,TRUE
"run_001",2006,"survey_immature_abundance",959366000,TRUE
"run_001",2007,"survey_immature_abundance",749762000,TRUE
"run_001",2008,"survey_immature_abundance",601038000,TRUE
"run_001",2009,"survey_immature_abundance",805735000,TRUE
"run_001",2010,"survey_immature_abundance",1011820000,TRUE
"run_001",2011,"survey_immature_abundance",1022900000,TRUE
"run_001",2012,"survey_immature_abundance",846840000,TRUE
"run_001",2013,"survey_immature_abundance",756788000,TRUE
"run_001",2014,"survey_immature_abundance",790149000,TRUE
"run_001",2015,"survey_immature_abundance",1198010000,TRUE
"run_001",2016,"survey_immature_abundance",1919030000,TRUE
"run_001",2017,"survey_immature_abundance",2580610000,TRUE
"run_001",2018,"survey_immature_abundance",2520880000,TRUE
"run_001",2019,"survey_immature_abundance",1546760000,TRUE
"run_001",2020,"survey_immature_abundance",182507000,TRUE
"run_001",2021,"survey_immature_abundance",76251300,TRUE
"run_001",2022,"survey_immature_abundance",135373000,TRUE
"run_001",2023,"survey_immature_abundance",485285000,TRUE
"run_001",1982,"survey_mature_abundance",714189000,TRUE
"run_001",1983,"survey_mature_abundance",937145000,TRUE
"run_001",1984,"survey_mature_abundance",698629000,TRUE
"run_001",1985,"survey_mature_abundance",265260000,TRUE
"run_001",1986,"survey_mature_abundance",429976000,TRUE
"run_001",1987,"survey_mature_abundance",711510000,TRUE
"run_001",1988,"survey_mature_abundance",1107910000,TRUE
"run_001",1989,"survey_mature_abundance",1197590000,TRUE
"run_001",1990,"survey_mature_abundance",1279520000,TRUE
"run_001",1991,"survey_mature_abundance",1149240000,TRUE
"run_001",1992,"survey_mature_abundance",686286000,TRUE
"run_001",1993,"survey_mature_abundance",835979000,TRUE
"run_001",1994,"survey_mature_abundance",1085400000,TRUE
"run_001",1995,"survey_mature_abundance",1321980000,TRUE
"run_001",1996,"survey_mature_abundance",1112150000,TRUE
"run_001",1997,"survey_mature_abundance",849024000,TRUE
"run_001",1998,"survey_mature_abundance",602246000,TRUE
"run_001",1999,"survey_mature_abundance",307486000,TRUE
"run_001",2000,"survey_mature_abundance",320961000,TRUE
"run_001",2001,"survey_mature_abundance",352354000,TRUE
"run_001",2002,"survey_mature_abundance",270791000,TRUE
"run_001",2003,"survey_mature_abundance",268550000,TRUE
"run_001",2004,"survey_mature_abundance",407983000,TRUE
"run_001",2005,"survey_mature_abundance",539288000,TRUE
"run_001",2006,"survey_mature_abundance",556488000,TRUE
"run_001",2007,"survey_mature_abundance",512097000,TRUE
"run_001",2008,"survey_mature_abundance",459368000,TRUE
"run_001",2009,"survey_mature_abundance",448625000,TRUE
"run_001",2010,"survey_mature_abundance",668154000,TRUE
"run_001",2011,"survey_mature_abundance",725533000,TRUE
"run_001",2012,"survey_mature_abundance",734251000,TRUE
"run_001",2013,"survey_mature_abundance",490697000,TRUE
"run_001",2014,"survey_mature_abundance",491301000,TRUE
"run_001",2015,"survey_mature_abundance",368014000,TRUE
"run_001",2016,"survey_mature_abundance",386591000,TRUE
"run_001",2017,"survey_mature_abundance",789651000,TRUE
"run_001",2018,"survey_mature_abundance",1240920000,TRUE
"run_001",2019,"survey_mature_abundance",871072000,TRUE
"run_001",2020,"survey_mature_abundance",318849000,TRUE
"run_001",2021,"survey_mature_abundance",297341000,TRUE
"run_001",2022,"survey_mature_abundance",148164000,TRUE
"run_001",2023,"survey_mature_abundance",134746000,TRUE
"run_001",1982,"total_abundance",4950859802.795,TRUE
"run_001",1983,"total_abundance",4869573578.2,TRUE
"run_001",1984,"total_abundance",4252705041,TRUE
"run_001",1985,"total_abundance",4083808714.4,TRUE
"run_001",1986,"total_abundance",7203979895.6,TRUE
"run_001",1987,"total_abundance",8482484974.2,TRUE
"run_001",1988,"total_abundance",9323565561.86,TRUE
"run_001",1989,"total_abundance",8909195105.2,TRUE
"run_001",1990,"total_abundance",8661732602,TRUE
"run_001",1991,"total_abundance",10801308127.2,TRUE
"run_001",1992,"total_abundance",13115948444.2,TRUE
"run_001",1993,"total_abundance",15383461307.3,TRUE
"run_001",1994,"total_abundance",13303779563.9,TRUE
"run_001",1995,"total_abundance",10034754803.37,TRUE
"run_001",1996,"total_abundance",6628303477.4,TRUE
"run_001",1997,"total_abundance",4365633946.04,TRUE
"run_001",1998,"total_abundance",2948162103.54,TRUE
"run_001",1999,"total_abundance",2273790748.982,TRUE
"run_001",2000,"total_abundance",2423901746.385,TRUE
"run_001",2001,"total_abundance",2653007431.782,TRUE
"run_001",2002,"total_abundance",3189389431.223,TRUE
"run_001",2003,"total_abundance",3998381459.323,TRUE
"run_001",2004,"total_abundance",4834515183.303,TRUE
"run_001",2005,"total_abundance",5327308893.466,TRUE
"run_001",2006,"total_abundance",4532300857.7775,TRUE
"run_001",2007,"total_abundance",3392897218.3526,TRUE
"run_001",2008,"total_abundance",3271451716.58381,TRUE
"run_001",2009,"total_abundance",5083517584.86696,TRUE
"run_001",2010,"total_abundance",5645486005.95795,TRUE
"run_001",2011,"total_abundance",5213243044.26771,TRUE
"run_001",2012,"total_abundance",4748102844.09592,TRUE
"run_001",2013,"total_abundance",4121431941.78181,TRUE
"run_001",2014,"total_abundance",4410317547.38129,TRUE
"run_001",2015,"total_abundance",8473984632.72679,TRUE
"run_001",2016,"total_abundance",11123654601.6737,TRUE
"run_001",2017,"total_abundance",13269931457.0807,TRUE
"run_001",2018,"total_abundance",10893555110.0503,TRUE
"run_001",2019,"total_abundance",6008158576.51785,TRUE
"run_001",2020,"total_abundance",1182001217.84662,TRUE
"run_001",2021,"total_abundance",1024525625.00228,TRUE
"run_001",2022,"total_abundance",1120114526.80092,TRUE
"run_001",2023,"total_abundance",3741634331.1,TRUE
"run_001",1982,"immature_population",3345344594.795,TRUE
"run_001",1983,"immature_population",2862443988.2,TRUE
"run_001",1984,"immature_population",2826108151,TRUE
"run_001",1985,"immature_population",3545519984.4,TRUE
"run_001",1986,"immature_population",6263718775.6,TRUE
"run_001",1987,"immature_population",6842026074.2,TRUE
"run_001",1988,"immature_population",6769292321.86,TRUE
"run_001",1989,"immature_population",6210529695.2,TRUE
"run_001",1990,"immature_population",5889660405,TRUE
"run_001",1991,"immature_population",8489919075.2,TRUE
"run_001",1992,"immature_population",11713097947.2,TRUE
"run_001",1993,"immature_population",13516498002.8,TRUE
"run_001",1994,"immature_population",10750744356.6,TRUE
"run_001",1995,"immature_population",7008949953.27,TRUE
"run_001",1996,"immature_population",4203294692,TRUE
"run_001",1997,"immature_population",2634930816,TRUE
"run_001",1998,"immature_population",1780588701.2,TRUE
"run_001",1999,"immature_population",1633030876,TRUE
"run_001",2000,"immature_population",1747004084.5,TRUE
"run_001",2001,"immature_population",1898338541.6,TRUE
"run_001",2002,"immature_population",2607070464,TRUE
"run_001",2003,"immature_population",3408069274.5,TRUE
"run_001",2004,"immature_population",3959872479,TRUE
"run_001",2005,"immature_population",4122384240.2,TRUE
"run_001",2006,"immature_population",3259599486.7,TRUE
"run_001",2007,"immature_population",2263370791,TRUE
"run_001",2008,"immature_population",2298711568.7,TRUE
"run_001",2009,"immature_population",4127640620,TRUE
"run_001",2010,"immature_population",4300050132,TRUE
"run_001",2011,"immature_population",3692984671,TRUE
"run_001",2012,"immature_population",3130493731.83,TRUE
"run_001",2013,"immature_population",3056119790.9,TRUE
"run_001",2014,"immature_population",3341525366.86,TRUE
"run_001",2015,"immature_population",7669806062.5,TRUE
"run_001",2016,"immature_population",10194289129.55,TRUE
"run_001",2017,"immature_population",11310395617,TRUE
"run_001",2018,"immature_population",7896008823,TRUE
"run_001",2019,"immature_population",3953767426.8,TRUE
"run_001",2020,"immature_population",469621621.843,TRUE
"run_001",2021,"immature_population",375338566,TRUE
"run_001",2022,"immature_population",810398404.8,TRUE
"run_001",2023,"immature_population",3424640771.1,TRUE
"run_001",1982,"mature_population",1605515208,TRUE
"run_001",1983,"mature_population",2007129590,TRUE
"run_001",1984,"mature_population",1426596890,TRUE
"run_001",1985,"mature_population",538288730,TRUE
"run_001",1986,"mature_population",940261120,TRUE
"run_001",1987,"mature_population",1640458900,TRUE
"run_001",1988,"mature_population",2554273240,TRUE
"run_001",1989,"mature_population",2698665410,TRUE
"run_001",1990,"mature_population",2772072197,TRUE
"run_001",1991,"mature_population",2311389052,TRUE
"run_001",1992,"mature_population",1402850497,TRUE
"run_001",1993,"mature_population",1866963304.5,TRUE
"run_001",1994,"mature_population",2553035207.3,TRUE
"run_001",1995,"mature_population",3025804850.1,TRUE
"run_001",1996,"mature_population",2425008785.4,TRUE
"run_001",1997,"mature_population",1730703130.04,TRUE
"run_001",1998,"mature_population",1167573402.34,TRUE
"run_001",1999,"mature_population",640759872.982,TRUE
"run_001",2000,"mature_population",676897661.885,TRUE
"run_001",2001,"mature_population",754668890.182,TRUE
"run_001",2002,"mature_population",582318967.223,TRUE
"run_001",2003,"mature_population",590312184.823,TRUE
"run_001",2004,"mature_population",874642704.303,TRUE
"run_001",2005,"mature_population",1204924653.266,TRUE
"run_001",2006,"mature_population",1272701371.0775,TRUE
"run_001",2007,"mature_population",1129526427.3526,TRUE
"run_001",2008,"mature_population",972740147.88381,TRUE
"run_001",2009,"mature_population",955876964.86696,TRUE
"run_001",2010,"mature_population",1345435873.95795,TRUE
"run_001",2011,"mature_population",1520258373.26771,TRUE
"run_001",2012,"mature_population",1617609112.26592,TRUE
"run_001",2013,"mature_population",1065312150.88181,TRUE
"run_001",2014,"mature_population",1068792180.52129,TRUE
"run_001",2015,"mature_population",804178570.226794,TRUE
"run_001",2016,"mature_population",929365472.123682,TRUE
"run_001",2017,"mature_population",1959535840.08073,TRUE
"run_001",2018,"mature_population",2997546287.05031,TRUE
"run_001",2019,"mature_population",2054391149.71785,TRUE
"run_001",2020,"mature_population",712379596.003616,TRUE
"run_001",2021,"mature_population",649187059.00228,TRUE
"run_001",2022,"mature_population",309716122.000923,TRUE
"run_001",2023,"mature_population",316993560,TRUE
"run_001",1982,"natural_mortality_mean",0.229713,TRUE
"run_001",1983,"natural_mortality_mean",0.170636,TRUE
"run_001",1984,"natural_mortality_mean",0.147349,TRUE
"run_001",1985,"natural_mortality_mean",0.0912787,TRUE
"run_001",1986,"natural_mortality_mean",0.0828744,TRUE
"run_001",1987,"natural_mortality_mean",0.104313,TRUE
"run_001",1988,"natural_mortality_mean",0.131554,TRUE
"run_001",1989,"natural_mortality_mean",0.17197,TRUE
"run_001",1990,"natural_mortality_mean",0.216647,TRUE
"run_001",1991,"natural_mortality_mean",0.282267,TRUE
"run_001",1992,"natural_mortality_mean",0.250983,TRUE
"run_001",1993,"natural_mortality_mean",0.311791,TRUE
"run_001",1994,"natural_mortality_mean",0.295833,TRUE
"run_001",1995,"natural_mortality_mean",0.325076,TRUE
"run_001",1996,"natural_mortality_mean",0.451671,TRUE
"run_001",1997,"natural_mortality_mean",0.512897,TRUE
"run_001",1998,"natural_mortality_mean",0.323357,TRUE
"run_001",1999,"natural_mortality_mean",0.130247,TRUE
"run_001",2000,"natural_mortality_mean",0.164037,TRUE
"run_001",2001,"natural_mortality_mean",0.324999,TRUE
"run_001",2002,"natural_mortality_mean",0.222804,TRUE
"run_001",2003,"natural_mortality_mean",0.194102,TRUE
"run_001",2004,"natural_mortality_mean",0.185797,TRUE
"run_001",2005,"natural_mortality_mean",0.199324,TRUE
"run_001",2006,"natural_mortality_mean",0.170999,TRUE
"run_001",2007,"natural_mortality_mean",0.187247,TRUE
"run_001",2008,"natural_mortality_mean",0.163732,TRUE
"run_001",2009,"natural_mortality_mean",0.17621,TRUE
"run_001",2010,"natural_mortality_mean",0.358843,TRUE
"run_001",2011,"natural_mortality_mean",0.344439,TRUE
"run_001",2012,"natural_mortality_mean",0.264289,TRUE
"run_001",2013,"natural_mortality_mean",0.252642,TRUE
"run_001",2014,"natural_mortality_mean",0.479843,TRUE
"run_001",2015,"natural_mortality_mean",0.429726,TRUE
"run_001",2016,"natural_mortality_mean",0.225794,TRUE
"run_001",2017,"natural_mortality_mean",0.178123,TRUE
"run_001",2018,"natural_mortality_mean",0.436926,TRUE
"run_001",2019,"natural_mortality_mean",1.73184,TRUE
"run_001",2020,"natural_mortality_mean",0.258453,TRUE
"run_001",2021,"natural_mortality_mean",0.118208,TRUE
"run_001",2022,"natural_mortality_mean",0.19728,TRUE
"run_001",2023,"natural_mortality_mean",0.335729,TRUE
"run_001",1982,"mature_natural_mortality_mean",0.363329,TRUE
"run_001",1983,"mature_natural_mortality_mean",0.835615,TRUE
"run_001",1984,"mature_natural_mortality_mean",1.72847,TRUE
"run_001",1985,"mature_natural_mortality_mean",0.266538,TRUE
"run_001",1986,"mature_natural_mortality_mean",0.12809,TRUE
"run_001",1987,"mature_natural_mortality_mean",0.179766,TRUE
"run_001",1988,"mature_natural_mortality_mean",0.35009,TRUE
"run_001",1989,"mature_natural_mortality_mean",0.4094,TRUE
"run_001",1990,"mature_natural_mortality_mean",0.581229,TRUE
"run_001",1991,"mature_natural_mortality_mean",1.25632,TRUE
"run_001",1992,"mature_natural_mortality_mean",0.497953,TRUE
"run_001",1993,"mature_natural_mortality_mean",0.455592,TRUE
"run_001",1994,"mature_natural_mortality_mean",0.504422,TRUE
"run_001",1995,"mature_natural_mortality_mean",0.851511,TRUE
"run_001",1996,"mature_natural_mortality_mean",0.791719,TRUE
"run_001",1997,"mature_natural_mortality_mean",0.799868,TRUE
"run_001",1998,"mature_natural_mortality_mean",0.916242,TRUE
"run_001",1999,"mature_natural_mortality_mean",0.284616,TRUE
"run_001",2000,"mature_natural_mortality_mean",0.243521,TRUE
"run_001",2001,"mature_natural_mortality_mean",0.64999,TRUE
"run_001",2002,"mature_natural_mortality_mean",0.579952,TRUE
"run_001",2003,"mature_natural_mortality_mean",0.341455,TRUE
"run_001",2004,"mature_natural_mortality_mean",0.316811,TRUE
"run_001",2005,"mature_natural_mortality_mean",0.706579,TRUE
"run_001",2006,"mature_natural_mortality_mean",0.861719,TRUE
"run_001",2007,"mature_natural_mortality_mean",0.788931,TRUE
"run_001",2008,"mature_natural_mortality_mean",0.482341,TRUE
"run_001",2009,"mature_natural_mortality_mean",0.206745,TRUE
"run_001",2010,"mature_natural_mortality_mean",0.191635,TRUE
"run_001",2011,"mature_natural_mortality_mean",0.36611,TRUE
"run_001",2012,"mature_natural_mortality_mean",0.94376,TRUE
"run_001",2013,"mature_natural_mortality_mean",0.525676,TRUE
"run_001",2014,"mature_natural_mortality_mean",0.832254,TRUE
"run_001",2015,"mature_natural_mortality_mean",0.606333,TRUE
"run_001",2016,"mature_natural_mortality_mean",0.426597,TRUE
"run_001",2017,"mature_natural_mortality_mean",0.472905,TRUE
"run_001",2018,"mature_natural_mortality_mean",1.03638,TRUE
"run_001",2019,"mature_natural_mortality_mean",1.59638,TRUE
"run_001",2020,"mature_natural_mortality_mean",0.461042,TRUE
"run_001",2021,"mature_natural_mortality_mean",0.905061,TRUE
"run_001",2022,"mature_natural_mortality_mean",0.415657,TRUE
"run_001",2023,"mature_natural_mortality_mean",0.156827,TRUE
"run_002",1982,"recruitment",2.90931e+11,FALSE
"run_002",1983,"recruitment",73910700000,FALSE
"run_002",1984,"recruitment",1.20298e+11,FALSE
"run_002",1985,"recruitment",3.60011e+11,FALSE
"run_002",1986,"recruitment",7.7834e+11,FALSE
"run_002",1987,"recruitment",6.69281e+11,FALSE
"run_002",1988,"recruitment",5.35147e+11,FALSE
"run_002",1989,"recruitment",6.70208e+11,FALSE
"run_002",1990,"recruitment",3.05174e+12,FALSE
"run_002",1991,"recruitment",2.26782e+12,FALSE
"run_002",1992,"recruitment",1.21804e+12,FALSE
"run_002",1993,"recruitment",1.85284e+11,FALSE
"run_002",1994,"recruitment",3.95552e+11,FALSE
"run_002",1995,"recruitment",287853000,FALSE
"run_002",1996,"recruitment",7.8369e+10,FALSE
"run_002",1997,"recruitment",2.59022e+11,FALSE
"run_002",1998,"recruitment",83632900000,FALSE
"run_002",1999,"recruitment",42722500000,FALSE
"run_002",2000,"recruitment",6.056e+10,FALSE
"run_002",2001,"recruitment",1.19002e+11,FALSE
"run_002",2002,"recruitment",91592500000,FALSE
"run_002",2003,"recruitment",1.08187e+11,FALSE
"run_002",2004,"recruitment",79471500000,FALSE
"run_002",2005,"recruitment",96178400000,FALSE
"run_002",2006,"recruitment",34823900000,FALSE
"run_002",2007,"recruitment",2.27995e+11,FALSE
"run_002",2008,"recruitment",8.55808e+11,FALSE
"run_002",2009,"recruitment",1.13099e+12,FALSE
"run_002",2010,"recruitment",3.32673e+11,FALSE
"run_002",2011,"recruitment",1.08482e+11,FALSE
"run_002",2012,"recruitment",1.56179e+11,FALSE
"run_002",2013,"recruitment",47858900000,FALSE
"run_002",2014,"recruitment",6.43925e+11,FALSE
"run_002",2015,"recruitment",1.11307e+12,FALSE
"run_002",2016,"recruitment",2.34185e+12,FALSE
"run_002",2017,"recruitment",63145700000,FALSE
"run_002",2018,"recruitment",4101180000,FALSE
"run_002",2019,"recruitment",13630900000,FALSE
"run_002",2020,"recruitment",1470840000,FALSE
"run_002",2021,"recruitment",8.2592e+10,FALSE
"run_002",2022,"recruitment",5.07334e+11,FALSE
"run_002",2023,"recruitment",1.51238e+11,FALSE
"run_002",1982,"fishing_mortality",0.0583876,FALSE
"run_002",1983,"fishing_mortality",0.0421554,FALSE
"run_002",1984,"fishing_mortality",0.136136,FALSE
"run_002",1985,"fishing_mortality",0.227359,FALSE
"run_002",1986,"fishing_mortality",0.231874,FALSE
"run_002",1987,"fishing_mortality",0.155611,FALSE
"run_002",1988,"fishing_mortality",0.0842962,FALSE
"run_002",1989,"fishing_mortality",0.0864392,FALSE
"run_002",1990,"fishing_mortality",0.1362,FALSE
"run_002",1991,"fishing_mortality",0.0545245,FALSE
"run_002",1992,"fishing_mortality",0.126165,FALSE
"run_002",1993,"fishing_mortality",0.106174,FALSE
"run_002",1994,"fishing_mortality",0.0863915,FALSE
"run_002",1995,"fishing_mortality",0.0566129,FALSE
"run_002",1996,"fishing_mortality",0.0454206,FALSE
"run_002",1997,"fishing_mortality",0.0598961,FALSE
"run_002",1998,"fishing_mortality",0.107668,FALSE
"run_002",1999,"fishing_mortality",0.0340869,FALSE
"run_002",2000,"fishing_mortality",0.0563573,FALSE
"run_002",2001,"fishing_mortality",0.104055,FALSE
"run_002",2002,"fishing_mortality",0.0906024,FALSE
"run_002",2003,"fishing_mortality",0.018623,FALSE
"run_002",2004,"fishing_mortality",0.0136418,FALSE
"run_002",2005,"fishing_mortality",0.0202914,FALSE
"run_002",2006,"fishing_mortality",0.0134936,FALSE
"run_002",2007,"fishing_mortality",0.0162306,FALSE
"run_002",2008,"fishing_mortality",0.0179095,FALSE
"run_002",2009,"fishing_mortality",0.0146317,FALSE
"run_002",2010,"fishing_mortality",0.00501172,FALSE
"run_002",2011,"fishing_mortality",0.0112362,FALSE
"run_002",2012,"fishing_mortality",0.013299,FALSE
"run_002",2013,"fishing_mortality",0.0193214,FALSE
"run_002",2014,"fishing_mortality",0.0371521,FALSE
"run_002",2015,"fishing_mortality",0.0299185,FALSE
"run_002",2016,"fishing_mortality",0.00573752,FALSE
"run_002",2017,"fishing_mortality",0.00392337,FALSE
"run_002",2018,"fishing_mortality",0.00615097,FALSE
"run_002",2019,"fishing_mortality",0.0270342,FALSE
"run_002",2020,"fishing_mortality",0.196421,FALSE
"run_002",2021,"fishing_mortality",0.0692533,FALSE
"run_002",2022,"fishing_mortality",0,FALSE
"run_002",2023,"fishing_mortality",0,FALSE
"run_002",1982,"survey_immature_abundance",4101780000,FALSE
"run_002",1983,"survey_immature_abundance",346391000,FALSE
"run_002",1984,"survey_immature_abundance",320852000,FALSE
"run_002",1985,"survey_immature_abundance",220621000,FALSE
"run_002",1986,"survey_immature_abundance",930864000,FALSE
"run_002",1987,"survey_immature_abundance",3026720000,FALSE
"run_002",1988,"survey_immature_abundance",6616050000,FALSE
"run_002",1989,"survey_immature_abundance",1771900000,FALSE
"run_002",1990,"survey_immature_abundance",3799070000,FALSE
"run_002",1991,"survey_immature_abundance",8693240000,FALSE
"run_002",1992,"survey_immature_abundance",2506070000,FALSE
"run_002",1993,"survey_immature_abundance",3899540000,FALSE
"run_002",1994,"survey_immature_abundance",3795400000,FALSE
"run_002",1995,"survey_immature_abundance",2759460000,FALSE
"run_002",1996,"survey_immature_abundance",2680720000,FALSE
"run_002",1997,"survey_immature_abundance",896894000,FALSE
"run_002",1998,"survey_immature_abundance",439643000,FALSE
"run_002",1999,"survey_immature_abundance",176713000,FALSE
"run_002",2000,"survey_immature_abundance",352751000,FALSE
"run_002",2001,"survey_immature_abundance",589743000,FALSE
"run_002",2002,"survey_immature_abundance",351477000,FALSE
"run_002",2003,"survey_immature_abundance",559964000,FALSE
"run_002",2004,"survey_immature_abundance",928879000,FALSE
"run_002",2005,"survey_immature_abundance",1284830000,FALSE
"run_002",2006,"survey_immature_abundance",1134520000,FALSE
"run_002",2007,"survey_immature_abundance",1246120000,FALSE
"run_002",2008,"survey_immature_abundance",1716040000,FALSE
"run_002",2009,"survey_immature_abundance",3396470000,FALSE
"run_002",2010,"survey_immature_abundance",5345160000,FALSE
"run_002",2011,"survey_immature_abundance",673704000,FALSE
"run_002",2012,"survey_immature_abundance",506718000,FALSE
"run_002",2013,"survey_immature_abundance",714170000,FALSE
"run_002",2014,"survey_immature_abundance",926359000,FALSE
"run_002",2015,"survey_immature_abundance",1656870000,FALSE
"run_002",2016,"survey_immature_abundance",4109420000,FALSE
"run_002",2017,"survey_immature_abundance",8261410000,FALSE
"run_002",2018,"survey_immature_abundance",9278590000,FALSE
"run_002",2019,"survey_immature_abundance",1794840000,FALSE
"run_002",2020,"survey_immature_abundance",40593700,FALSE
"run_002",2021,"survey_immature_abundance",16416400,FALSE
"run_002",2022,"survey_immature_abundance",139715000,FALSE
"run_002",2023,"survey_immature_abundance",950405000,FALSE
"run_002",1982,"survey_mature_abundance",1037480000,FALSE
"run_002",1983,"survey_mature_abundance",831735000,FALSE
"run_002",1984,"survey_mature_abundance",432330000,FALSE
"run_002",1985,"survey_mature_abundance",457212000,FALSE
"run_002",1986,"survey_mature_abundance",378851000,FALSE
"run_002",1987,"survey_mature_abundance",661059000,FALSE
